max_number,min_number,average_number,max_length,min_length,average_length,time,fee,sender
2548714069,0,416842772,158,2,16,1701554633,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548724069,0,416843948,158,2,16,1701554633,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548719069,0,416843360,158,2,16,1701554633,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548729069,0,416844536,158,2,16,1701554632,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548734069,0,416845124,158,2,16,1701554632,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548739069,0,416845712,158,2,16,1701554630,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548744069,0,416846300,158,2,16,1701554629,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548749069,0,416846889,158,2,16,1701554629,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548754069,0,416847477,158,2,16,1701554628,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548759069,0,416848065,158,2,16,1701554627,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548764069,0,416848653,158,2,16,1701554627,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548769069,0,416849241,158,2,16,1701554626,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548779069,0,416850417,158,2,16,1701554625,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548774069,0,416849829,158,2,16,1701554625,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548784069,0,416851005,158,2,16,1701554624,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548789069,0,416851594,158,2,16,1701554624,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548794069,0,416852182,158,2,16,1701554624,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548799069,0,416852770,158,2,16,1701554623,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548809069,0,337453194,158,3,15,1701554621,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548804069,0,416853358,158,2,16,1701554621,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548814069,0,416854534,158,2,16,1701554621,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548819069,0,416855122,158,2,16,1701554619,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548824069,0,416855710,158,2,16,1701554619,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548829069,0,416856298,158,2,16,1701554618,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548834069,0,416856887,155,2,16,1701554618,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548839069,0,416857475,158,2,16,1701554617,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548844069,0,416858063,158,2,16,1701554615,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548849069,0,416858651,158,2,16,1701554614,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548854069,0,416859239,158,2,16,1701554614,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548859069,0,416859827,158,2,16,1701554612,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548864069,0,416860415,158,2,16,1701554612,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548874069,0,416861591,158,2,16,1701554612,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548869069,0,416861003,158,2,16,1701554612,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548879069,0,416862179,158,2,16,1701554610,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548884069,0,416862768,158,2,16,1701554610,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548889069,0,416863356,158,2,16,1701554608,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548894069,0,416863944,158,2,16,1701554608,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548899069,0,416864532,158,2,16,1701554608,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548909069,0,416865708,158,2,16,1701554607,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548904069,0,416865120,158,2,16,1701554607,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548914069,0,416866296,158,2,16,1701554606,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548919069,0,416866884,158,2,16,1701554606,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548924069,0,416867473,158,2,16,1701554605,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548929069,0,416868060,158,2,16,1701554603,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548934069,0,416868649,158,2,16,1701554602,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548939069,0,416869237,158,2,16,1701554601,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548944069,0,416869825,158,2,16,1701554600,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548949069,0,416870413,158,2,16,1701554600,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548959069,0,416871589,158,2,16,1701554600,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548954069,0,416871001,158,2,16,1701554600,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548964069,0,416872177,158,2,16,1701554599,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548969069,0,416872766,158,2,16,1701554599,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548974069,0,416873354,158,2,16,1701554598,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548979069,0,416873942,158,2,16,1701554598,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548984069,0,416874530,155,2,16,1701554597,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548989069,0,416875118,158,2,16,1701554596,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548994069,0,416875706,158,2,16,1701554594,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2548999069,0,416876294,158,2,16,1701554593,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549009069,0,416877470,158,2,16,1701554593,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549004069,0,416876882,158,2,16,1701554593,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549014069,0,416878058,158,2,16,1701554591,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549019069,0,416878646,158,2,16,1701554591,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549024069,0,416879235,158,2,16,1701554591,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549029069,0,416879823,158,2,16,1701554591,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549034069,0,416880411,158,2,16,1701554590,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549044069,0,416881587,158,2,16,1701554590,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549039069,0,416880999,155,2,16,1701554590,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549049069,0,416882175,158,2,16,1701554586,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549054069,0,416882763,158,2,16,1701554586,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549059069,0,416883351,158,2,16,1701554586,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549064069,0,416883940,158,2,16,1701554586,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549069069,0,416884528,158,2,16,1701554585,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549074069,0,416885116,158,2,16,1701554584,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549079069,0,416885704,158,2,16,1701554584,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549084069,0,416886292,158,2,16,1701554584,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549089069,0,416886880,158,2,16,1701554583,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549094069,0,416887468,158,2,16,1701554583,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549099069,0,416888057,158,2,16,1701554583,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549104069,0,416888645,158,2,16,1701554582,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549109069,0,416889233,158,2,16,1701554582,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549119069,0,416890409,158,2,16,1701554581,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549114069,0,416889821,158,2,16,1701554581,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549124069,0,416890997,158,2,16,1701554580,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549129069,0,416891585,158,2,16,1701554579,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549139069,0,416892762,158,2,16,1701554579,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549134069,0,416892173,158,2,16,1701554579,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549144069,0,416893350,158,2,16,1701554578,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549149069,0,416893938,158,2,16,1701554577,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549154069,0,416894526,158,2,16,1701554577,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549159069,0,416895114,158,2,16,1701554576,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549164069,0,416895702,158,2,16,1701554576,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549169069,0,416896290,158,2,16,1701554575,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549174069,0,416896878,158,2,16,1701554574,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549179069,0,416897467,158,2,16,1701554574,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549189069,0,416898643,158,2,16,1701554574,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549184069,0,416898055,158,2,16,1701554574,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549194069,0,416899231,158,2,16,1701554572,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549199069,0,416899819,158,2,16,1701554571,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549204069,0,416900407,158,2,16,1701554571,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549209069,0,416900996,158,2,16,1701554571,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549214069,0,416901584,158,2,16,1701554569,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549219069,0,416902172,158,2,16,1701554569,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549224069,0,416902760,158,2,16,1701554569,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549229069,0,416903348,158,2,16,1701554568,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549234069,0,416903936,158,2,16,1701554567,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549239069,0,416904524,158,2,16,1701554566,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549244069,0,416905112,158,2,16,1701554565,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549249069,0,416905700,158,2,16,1701554565,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549254069,0,416906288,158,2,16,1701554564,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549259069,0,416906877,158,2,16,1701554563,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549264069,0,416907465,158,2,16,1701554563,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549269069,0,416908053,158,2,16,1701554563,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549274069,0,416908641,158,2,16,1701554562,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549279069,0,416909229,158,2,16,1701554561,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549284069,0,416909817,158,2,16,1701554561,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549289069,0,416910405,158,2,16,1701554560,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549294069,0,416910994,158,2,16,1701554560,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549304069,0,416912170,158,2,16,1701554560,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549299069,0,416911582,158,2,16,1701554560,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549309069,0,416912758,158,2,16,1701554559,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549314069,0,416913346,158,2,16,1701554558,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549319069,0,416913934,158,2,16,1701554557,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549324069,0,416914522,155,2,16,1701554556,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549329069,0,416915110,158,2,16,1701554554,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549334069,0,416915698,158,2,16,1701554552,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549339069,0,416916286,158,2,16,1701554551,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549344069,0,416916874,158,2,16,1701554551,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549349069,0,416917462,158,2,16,1701554550,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549354069,0,416918051,155,2,16,1701554550,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549359069,0,416918639,158,2,16,1701554548,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549364069,0,416919226,158,2,16,1701554546,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549369069,0,416919815,158,2,16,1701554545,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549374069,0,416920403,158,2,16,1701554545,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549379069,0,416920991,158,2,16,1701554544,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549384069,0,416921579,158,2,16,1701554543,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549389069,0,416922167,158,2,16,1701554543,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549394069,0,416922755,158,2,16,1701554542,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549399069,0,416923343,158,2,16,1701554541,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549404069,0,416923931,158,2,16,1701554541,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549409069,0,416924520,158,2,16,1701554540,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549414069,0,416925108,158,2,16,1701554539,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549419069,0,416925696,158,2,16,1701554539,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549424069,0,416926284,158,2,16,1701554539,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549429069,0,416926872,158,2,16,1701554539,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549434069,0,416927460,158,2,16,1701554538,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549439069,0,416928048,158,2,16,1701554536,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549444069,0,416928636,158,2,16,1701554535,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549449069,0,416929225,158,2,16,1701554534,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549454069,0,416929813,158,2,16,1701554534,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549459069,0,416930401,158,2,16,1701554533,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549464069,0,416930989,158,2,16,1701554532,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549469069,0,416931577,158,2,16,1701554531,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549474069,0,416932165,158,2,16,1701554529,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549479069,0,416932753,158,2,16,1701554529,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549484069,0,416933341,158,2,16,1701554528,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549489069,0,416933929,158,2,16,1701554523,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549494069,0,416934517,158,2,16,1701554523,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549504069,0,416935693,158,2,16,1701554522,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549499069,0,416935105,158,2,16,1701554522,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549509069,0,416936281,158,2,16,1701554522,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549514069,0,416936870,158,2,16,1701554522,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549519069,0,416937458,158,2,16,1701554521,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549524069,0,416938046,158,2,16,1701554520,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549529069,0,416938634,158,2,16,1701554520,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549534069,0,416939222,158,2,16,1701554519,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549539069,0,416939810,158,2,16,1701554518,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549544069,0,416940398,158,2,16,1701554517,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549549069,0,416940986,158,2,16,1701554516,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549554069,0,416941574,158,2,16,1701554516,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549559069,0,416942163,158,2,16,1701554515,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549569069,0,416943339,158,2,16,1701554514,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549564069,0,416942751,158,2,16,1701554514,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549574069,0,416943927,158,2,16,1701554513,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549579069,0,416944515,158,2,16,1701554513,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549589069,0,416945691,158,2,16,1701554513,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549584069,0,416945103,158,2,16,1701554513,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549594069,0,416946280,158,2,16,1701554512,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549599069,0,416946868,158,2,16,1701554511,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549604069,0,416947456,158,2,16,1701554511,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549609069,0,416948044,158,2,16,1701554510,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549614069,0,416948632,158,2,16,1701554509,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549619069,0,416949220,158,2,16,1701554509,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549624069,0,416949808,158,2,16,1701554509,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549629069,0,416950396,158,2,16,1701554508,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549639069,0,416951573,158,2,16,1701554508,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549634069,0,416950985,158,2,16,1701554508,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549644069,0,416952161,158,2,16,1701554506,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549649069,0,416952749,158,2,16,1701554505,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549654069,0,416953337,158,2,16,1701554503,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549659069,0,416953925,158,2,16,1701554502,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549669069,0,416955101,158,2,16,1701554502,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549664069,0,416954513,158,2,16,1701554502,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549674069,0,416955689,158,2,16,1701554501,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549684069,0,416956866,158,2,16,1701554501,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549679069,0,416956277,158,2,16,1701554501,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549689069,0,416957453,158,2,16,1701554498,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549694069,0,416958042,158,2,16,1701554498,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549699069,0,416958630,158,2,16,1701554498,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549704069,0,416959218,158,2,16,1701554497,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549709069,0,416959806,158,2,16,1701554497,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549714069,0,416960394,158,2,16,1701554496,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549719069,0,416960982,158,2,16,1701554495,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549724069,0,416961570,158,2,16,1701554493,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549729069,0,416962158,158,2,16,1701554493,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
2549734069,0,416962746,158,2,16,1701554492,5000,LeiZNZYj56ZQjveMM7NgLAaDPM9QtGHv2qocSy6teAV
